"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",9.0001,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",9.0001,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",9.0001,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",9.0001,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",9.0001,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",4.0001,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",4.00010000016837,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",10.0001,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",4.0001,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",4.0001,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",4.00010000001255,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",4.0001,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",4.03498935976352,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2020",4.07566526632322,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2021",4.16951530300867,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2022",4.22559911614274,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2023",4.31347016275023,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2024",4.37811955469688,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2025",4.45409430511149,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2026",4.53433279923875,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2027",4.61309779886305,
"PAK","CROPYIELD","SOYBEAN","THND_TONNE","A","2028",4.69466672414494,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",20135.93037,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",35934.3001,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",39323.2001076294,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",46551.1003270279,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",43600.7001113063,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",42029.874103941,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",45223.6362937938,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",51728.9001037897,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",51715.0001,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",52264.6001733496,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",59342.8001113989,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",63233.9001273437,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",73449.5001106584,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",72516.7001001531,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",76283.6001333009,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",79719.10010046,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",82604.8001228853,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",83384.8801152572,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",83922.4901,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",95089.8601,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",105209.6713,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",96079.015,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",112178.6032,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",112915.060110925,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",122836.6401,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",120324.786145495,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",144963.427100349,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",150599.7001,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",149712.224427184,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",157548.846039961,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2020",160426.397688344,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2021",163355.920612706,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2022",166248.435606364,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2023",169377.560521733,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2024",171947.516285686,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2025",174470.995154575,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2026",176994.735272427,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2027",179623.567811087,
"BRICS","CROPYIELD","SOYBEAN","THND_TONNE","A","2028",182278.115955229,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","1990",2.81935817805383,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","1991",3.06782263070142,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","1992",2.6358024691358,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","1993",3.05125,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","1994",1.70229007633588,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","1995",2.70295489891135,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","1996",1.15303983228512,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","1997",2.91394335511983,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","1998",1.143583227446,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","1999",1.5625,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2000",1.72103487064117,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2001",1.23830409356725,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2002",2.5008,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2003",3.00992907801418,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2004",3.8460661345496,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2005",3.73170731707317,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2006",3.40480125863846,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2007",2.51691187510355,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2008",3.68780342422047,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2009",1.85034077107406,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2010",2.17821334580244,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2011",2.29296205926567,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2012",3.9109142485119,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2013",4.74895527742347,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2014",4.14792455447017,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2015",4.93566505772293,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2016",5.50910743803976,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2017",4.89849749606773,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2018",3.97955458196422,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2019",4.87279863657515,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2020",4.98471417189362,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2021",5.10125142570788,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2022",5.21512121314602,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2023",5.33155302868859,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2024",5.45015067980787,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2025",5.56913076893958,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2026",5.68954013304149,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2027",5.81138961392485,
"RUS","CROPYIELD","MAIZE","TONNE_HA","A","2028",5.93406167632632,
"WLD","CROPYIELD","MAIZE","THND_HA","A","1990",111047.238118474,
"WLD","CROPYIELD","MAIZE","THND_HA","A","1991",111972.926596298,
"WLD","CROPYIELD","MAIZE","THND_HA","A","1992",113619.13728815,
"WLD","CROPYIELD","MAIZE","THND_HA","A","1993",132029.720432415,
"WLD","CROPYIELD","MAIZE","THND_HA","A","1994",137446.709835309,
"WLD","CROPYIELD","MAIZE","THND_HA","A","1995",136165.363268053,
"WLD","CROPYIELD","MAIZE","THND_HA","A","1996",142048.633007639,
"WLD","CROPYIELD","MAIZE","THND_HA","A","1997",139467.916485968,
"WLD","CROPYIELD","MAIZE","THND_HA","A","1998",139843.297027614,
"WLD","CROPYIELD","MAIZE","THND_HA","A","1999",140147.040587437,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2000",139669.175554631,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2001",138561.972042549,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2002",139229.475612896,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2003",147355.359332604,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2004",147135.86312343,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2005",147769.356793246,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2006",149166.719013819,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2007",162095.383051308,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2008",163933.874193316,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2009",163217.351912762,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2010",169706.110980255,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2011",175557.783644483,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2012",184077.507834346,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2013",189609.116564848,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2014",188330.541598643,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2015",187576.896531316,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2016",191649.149444042,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2017",190412.984555391,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2018",188416.525575807,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2019",190181.497435397,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2020",191146.756087091,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2021",191690.130523899,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2022",192577.495158308,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2023",193510.703654566,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2024",194224.007931814,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2025",195174.380967321,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2026",196109.733839788,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2027",196861.51964085,
"WLD","CROPYIELD","MAIZE","THND_HA","A","2028",197527.132269662,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","1990",6.86210914740726,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","1991",6.70933486844725,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","1992",5.6926664334849,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","1993",6.67312061641806,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","1994",7.38789560213728,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","1995",7.25550572994519,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","1996",6.91645267791636,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","1997",6.86996459668931,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","1998",8.00536528659573,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","1999",7.97466922005571,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2000",6.28441030275644,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2001",6.61869822485207,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2002",7.01278054862843,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2003",7.8193458934834,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2004",8.24097733843141,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2005",8.60348483451646,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2006",8.47374870393062,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2007",8.51077664937532,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2008",9.07391934521272,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2009",8.39362522491646,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2010",9.75087037486843,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2011",8.93119987419406,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2012",9.21087523781592,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2013",9.54509988565279,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2014",9.29404228058937,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2015",10.2055356609967,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2016",9.82596391934913,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2017",10.0236808419855,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2018",9.70482980003628,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2019",9.9315068517292,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2020",9.92093477180235,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2021",10.0543859252162,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2022",9.94489468848788,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2023",9.83259150222706,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2024",9.8586612805886,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2025",9.85993406257685,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2026",9.98028827377235,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2027",9.95657200021495,
"CAN","CROPYIELD","MAIZE","TONNE_HA","A","2028",10.0262430303808,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","1990",4.52403618697724,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","1991",4.57833503290998,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","1992",4.5325508458468,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","1993",4.96298443993428,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","1994",4.69350416036309,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","1995",4.91684229012996,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","1996",5.20332272022206,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","1997",4.3873396424816,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","1998",5.26779983359087,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","1999",4.94464175416924,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2000",4.59750173490631,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2001",4.69854212997282,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2002",4.92449460095803,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2003",4.81261425959781,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2004",5.12045588524268,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2005",5.28738902799909,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2006",5.32631837824544,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2007",5.16663335997868,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2008",5.55566314838127,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2009",5.25855894136215,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2010",5.4536409640621,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2011",5.74743655995866,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2012",5.86972308164361,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2013",6.01595680282816,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2014",5.80887038630602,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2015",5.89290161892902,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2016",5.96706505500475,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2017",6.11030920540579,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2018",6.10814403380094,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2019",6.13977275270138,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2020",6.20368914885629,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2021",6.29693411019738,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2022",6.36941708890769,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2023",6.45519996344101,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2024",6.53387796631667,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2025",6.64780848379336,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2026",6.72688955624224,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2027",6.80840057936526,
"CHN","CROPYIELD","MAIZE","TONNE_HA","A","2028",6.88800903706123,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",0.00019,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",0.00110229277571159,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2020",0.00111671949872604,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2021",0.00113915326395473,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2022",0.00115655682262387,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2023",0.00117546152495157,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2024",0.00119244394176354,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2025",0.00121090146552779,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2026",0.00122951098770626,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2027",0.001248544391257,
"MYS","CROPYIELD","SOYBEAN","THND_TONNE","A","2028",0.00126739041415602,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","1990",9616.648,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","1991",9441.391,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","1992",10635.33,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","1993",11525.41,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","1994",11675.005,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","1995",10299.47,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","1996",11486.478,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","1997",13157.9,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","1998",12995.2,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","1999",13507.8,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2000",13969.8,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2001",16329,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2002",18474.8,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2003",21375.8,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2004",23301.1,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2005",22749.4,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2006",20686.8,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2007",21313.1,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2008",21743.1,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2009",23467.9,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2010",24181,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2011",25042.2,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2012",27736.1,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2013",30173.1,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2014",32092.9,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2015",33251.9,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2016",33909.4,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2017",35149.2,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2018",36224.7054358974,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2019",36724.705435897,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2020",37079.0572108897,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2021",37468.5560424633,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2022",37832.5429797628,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2023",38223.7899001461,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2024",38505.6731838603,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2025",38750.9385322164,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2026",38990.1165480022,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2027",39240.7736011494,
"BRA","CROPYIELD","SOYBEAN","THND_HA","A","2028",39486.1341314037,
"MYS","CROPYIELD","MAIZE","TONNE_HA","A","1990",1.75,
"MYS","CROPYIELD","MAIZE","TONNE_HA","A","1991",1.75,
